window_start,window_id,collector,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,symmetry_ratio,as_path_avg,as_path_max,edit_distance_avg,edit_distance_max,unique_as_path_max,flaps,nadas,vf_rate_delta,ego_filter_ratio,ego_origin_violations,std_edge_ixp_cosine_dist,unique_peers,clustering_avg_local,frac_p2p_edges,avg_ixp_cosine_dist,as_path_std,origin_changes,discovered_label,event_id,binary_label,provenance,incident_type
2016-10-21T12:35:00+00:00,20161021_1235,rrc05,17,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.728877679697352,9,1.8192698076049083,6,19,130,561,-0.178714,0.657679,0,0.240137,9,0.5112650586093368,0.2433,0.467322,1.1263414676270325,9,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:40:00+00:00,20161021_1240,rrc05,17,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.808753568030447,10,1.6645277496341326,7,20,327,682,-0.050101,0.792736,0,0.240197,9,0.5121234794809411,0.2444,0.467322,1.0590876429411769,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:45:00+00:00,20161021_1245,rrc05,17,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.600578132970584,12,1.9051938369781312,9,20,357,539,-0.065249,0.798808,0,0.240197,8,0.5121234794809411,0.2444,0.467322,1.193095663044843,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:50:00+00:00,20161021_1250,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.893287886733089,11,1.9751533742331289,8,22,158,636,0.002401,0.791738,0,0.240422,7,0.5111844825523842,0.2437,0.467322,1.22381509869934,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:55:00+00:00,20161021_1255,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.6838880609372415,10,2.0052073288331727,7,19,128,503,-0.004253,0.791145,0,0.240422,8,0.5111844825523842,0.2437,0.467322,1.1582003312647176,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:00:00+00:00,20161021_1300,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.2007078113860885,10,1.6254213483146067,6,19,191,8028,0.008516,0.925505,0,0.240422,7,0.5111844825523842,0.2437,0.467322,0.941967553919796,2,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:05:00+00:00,20161021_1305,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.2,4.552848885218827,11,1.9079563182527304,7,20,237,474,-0.002985,0.793615,0,0.240482,7,0.5120429034239886,0.2447,0.467322,1.3110891343644735,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:10:00+00:00,20161021_1310,rrc05,17,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.890380487804878,11,1.5696743845073005,8,22,1639,7084,0.030799,0.749703,2,0.24046,10,0.5113052700090464,0.2447,0.467322,1.0025057639714556,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:15:00+00:00,20161021_1315,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.77556843513152,10,2.06970684039088,7,19,225,570,0.043987,0.499381,0,0.240422,8,0.5111844825523842,0.2437,0.467322,1.122754015131317,25,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:20:00+00:00,20161021_1320,rrc05,17,0.2022598870056497,0.5476923076923077,0.6923076923076923,23.2,5.047577477084243,11,1.9418250950570344,6,22,259,566,-0.002283,0.839626,0,0.24037,9,0.5121442087500218,0.2444,0.467322,1.2244220894915638,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:25:00+00:00,20161021_1325,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.598368087035358,11,2.097869822485208,7,22,202,500,-0.001312,0.874858,0,0.240682,9,0.5138850682106713,0.2444,0.467322,1.1253178547997216,8,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:30:00+00:00,20161021_1330,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.573465859982714,10,1.9564924114671165,7,20,162,578,-0.004971,0.826767,0,0.240682,8,0.5138850682106713,0.2444,0.467322,1.0958943176616938,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:35:00+00:00,20161021_1335,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.661913316865035,11,2.084692339317528,8,22,137,570,-0.000419,0.86557,0,0.240682,8,0.5138850682106713,0.2444,0.467322,1.24129856282657,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:40:00+00:00,20161021_1340,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.765169790313601,10,1.7297026394921484,6,19,243,426,-0.111789,0.744873,0,0.240422,9,0.5111844825523842,0.2437,0.467322,1.0755382259948314,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:45:00+00:00,20161021_1345,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.2,4.513400322829264,11,2.54521571603713,7,25,199,14437,0.010856,0.901816,2,0.240145,8,0.5120507787447754,0.2444,0.467322,1.0075724805196211,41,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:50:00+00:00,20161021_1350,rrc05,17,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.176353819279022,10,1.8893067364290383,7,22,241,8212,0.011235,0.915895,0,0.240199,9,0.5118576510637121,0.2444,0.467322,0.9800686275766114,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:55:00+00:00,20161021_1355,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.197023856806206,10,2.030455259026688,7,22,199,8065,0.010395,0.926003,0,0.240089,9,0.5111924907462323,0.2433,0.467322,1.012302462209868,11,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:00:00+00:00,20161021_1400,rrc05,17,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.802066816118979,11,2.0205729166666666,7,27,256,6852,0.018959,0.848617,2,0.240139,11,0.5110018693838452,0.2433,0.467322,0.9807308235521822,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:05:00+00:00,20161021_1405,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.626640159045726,10,1.9592061742006608,6,21,170,651,0.00265,0.792939,0,0.240422,12,0.5111844825523842,0.2437,0.467322,1.1849872437147484,10,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:10:00+00:00,20161021_1410,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.969848819432648,10,1.9384554298193368,6,19,141,465,-0.003493,0.90392,0,0.240422,10,0.5111844825523842,0.2437,0.467322,1.1627261397305866,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:15:00+00:00,20161021_1415,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.760237892948173,11,1.9221052631578948,7,20,160,565,0.006184,0.806941,0,0.240682,8,0.5138850682106713,0.2444,0.467322,1.2057740973552216,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:20:00+00:00,20161021_1420,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.91615692891795,10,1.761689106487148,7,21,202,561,-0.114488,0.72559,0,0.240623,10,0.513026647339067,0.2433,0.467322,1.1952312145380375,76,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:25:00+00:00,20161021_1425,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.7735158057054745,10,1.938692098092643,6,20,144,452,0.001492,0.807073,0,0.240623,9,0.513026647339067,0.2433,0.467322,1.1811841042466305,9,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:30:00+00:00,20161021_1430,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.7524734334921215,10,1.9330658783783785,6,19,180,531,0.008128,0.776839,0,0.240623,8,0.513026647339067,0.2433,0.467322,1.3502177868599796,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:35:00+00:00,20161021_1435,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.745080659457543,9,1.9997995590298656,7,24,145,571,0.000494,0.822133,0,0.240288,8,0.513034655532915,0.243,0.467322,1.1717285821665135,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:40:00+00:00,20161021_1440,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.167218086572925,10,1.9458324121158523,6,19,154,7972,0.011984,0.922143,0,0.240623,8,0.513026647339067,0.2433,0.467322,0.9505229909935204,8,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:45:00+00:00,20161021_1445,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.723089735581928,10,1.8601614434947769,6,21,137,545,-0.000589,0.799316,0,0.240623,11,0.513026647339067,0.2433,0.467322,1.184878815244265,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:50:00+00:00,20161021_1450,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.843013139737205,11,1.852588740673751,6,19,104,6911,0.021176,0.85544,2,0.240623,7,0.513026647339067,0.2433,0.467322,0.9328308177481536,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:55:00+00:00,20161021_1455,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,5.127875427627698,10,1.9793518034500783,8,20,401,466,0.000987,0.81902,0,0.240342,7,0.5138929435314581,0.244,0.467322,1.266951273921836,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:00:00+00:00,20161021_1500,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,5.096840289011108,11,2.203991673809232,9,22,226,572,0.010658,0.820341,0,0.240623,8,0.513026647339067,0.2433,0.467322,1.5082115406625949,11,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:05:00+00:00,20161021_1505,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.741324921135647,9,1.985186822905152,7,20,142,464,0.00982,0.782531,0,0.240623,11,0.513026647339067,0.2433,0.467322,1.2502508757537454,11,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:10:00+00:00,20161021_1510,rrc05,17,0.2028248587570621,0.5476923076923077,0.6923076923076923,23.0,4.48450830713965,8,2.018440069773237,6,23,110,475,0.00866,0.773968,0,0.24019,9,0.5137963240441029,0.2437,0.467322,1.180958198500323,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:15:00+00:00,20161021_1515,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.4069746539636885,10,1.9261977573904177,7,22,116,524,0.01225,0.780769,0,0.240623,8,0.513026647339067,0.2433,0.467322,1.185630235323399,14,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:20:00+00:00,20161021_1520,rrc05,17,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.796749486269381,10,1.9729956039355243,7,18,119,563,0.009768,0.776253,0,0.240682,9,0.5138850682106713,0.2444,0.467322,1.439672738375385,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:25:00+00:00,20161021_1525,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.85987049643035,12,2.184009181331293,7,19,136,623,-0.004138,0.798511,0,0.240623,7,0.513026647339067,0.2433,0.467322,1.401458810753161,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:30:00+00:00,20161021_1530,rrc05,17,0.2011299435028248,0.5415384615384615,0.7142857142857143,23.0,4.672820221527975,13,2.0697748176339994,8,29,187,719,0.011451,0.783198,0,0.240761,9,0.5156743472690928,0.2426,0.467329,1.196867674329029,54,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:35:00+00:00,20161021_1535,rrc05,17,0.1989071038251366,0.5446153846153846,0.6923076923076923,23.0,4.163178117526937,12,1.7100332691297495,8,18,166,8092,0.014491,0.910208,0,0.240275,10,0.5179432497390624,0.2441,0.467341,0.971764137989399,2,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:40:00+00:00,20161021_1540,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,4.782975619920816,11,1.9743366681165724,6,22,414,7114,0.027989,0.814805,2,0.240469,7,0.5181080645111953,0.2423,0.467341,0.9353813185936416,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:45:00+00:00,20161021_1545,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,4.668959731543624,10,2.025077160493827,7,18,158,476,0.007703,0.813002,0,0.240469,9,0.5181080645111953,0.2423,0.467341,1.1658750217148903,16,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:50:00+00:00,20161021_1550,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,4.865779467680609,10,2.128635109318616,7,17,141,503,0.006537,0.786049,0,0.240469,9,0.5181080645111953,0.2423,0.467341,1.3021578989499611,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T15:55:00+00:00,20161021_1555,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,5.161651658247309,11,2.2456524382828653,10,29,371,413,0.007805,0.777919,0,0.240469,8,0.5181080645111953,0.2423,0.467341,1.3314119362516643,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:00:00+00:00,20161021_1600,rrc05,17,0.1978142076502732,0.5446153846153846,0.6923076923076923,23.0,4.679174725983237,9,1.837387387387388,7,21,234,602,0.016381,0.791608,0,0.240526,9,0.5189522421511666,0.2434,0.467341,1.126496752769988,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:05:00+00:00,20161021_1605,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,4.656889231956773,9,2.03585313174946,8,20,140,482,0.001339,0.824072,0,0.240469,10,0.5181080645111953,0.2423,0.467341,1.2159231986194547,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:10:00+00:00,20161021_1610,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,5.026770586241952,15,2.0313406848520024,9,24,182,436,0.003403,0.798782,0,0.240469,9,0.5181080645111953,0.2423,0.467341,1.666366872581558,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:15:00+00:00,20161021_1615,rrc05,17,0.1972677595628415,0.5415384615384615,0.7142857142857143,23.0,4.657372039724981,9,1.9591792656587472,6,19,159,598,0.007875,0.799271,0,0.240469,9,0.5181080645111953,0.2423,0.467341,1.2449190289290348,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:20:00+00:00,20161021_1620,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.764949478217658,11,2.0415446559297217,8,28,132,652,0.005815,0.814146,0,0.2405,7,0.5172844246314687,0.2434,0.467341,1.2412358971141495,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:25:00+00:00,20161021_1625,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.115697789882827,11,1.9299630086313195,9,20,145,8041,0.011313,0.9225,0,0.240162,9,0.5172928130743254,0.2431,0.467341,0.920616114218195,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:30:00+00:00,20161021_1630,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.811278357496845,11,1.9692622950819672,8,16,117,6994,0.023501,0.847927,2,0.2405,9,0.5172844246314687,0.2434,0.467341,0.9329215055662644,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:35:00+00:00,20161021_1635,rrc05,17,0.1983606557377049,0.5446153846153846,0.6923076923076923,23.0,4.7571072319202,9,1.9763557890786263,6,21,150,553,0.01416,0.800555,0,0.240558,9,0.51812860227144,0.2444,0.467341,1.3825924802284797,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:40:00+00:00,20161021_1640,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.61088125775755,11,1.980701341492116,7,21,142,718,0.008175,0.80527,0,0.240162,9,0.5172928130743254,0.2431,0.467341,1.3621245656961731,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:45:00+00:00,20161021_1645,rrc05,17,0.1983606557377049,0.5446153846153846,0.6923076923076923,23.0,4.776260841631866,13,2.005423973964925,11,37,176,677,0.012215,0.769855,0,0.240558,10,0.51812860227144,0.2444,0.467341,1.3464414710348909,14,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:50:00+00:00,20161021_1650,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.626585251291687,10,1.90625,7,22,187,597,-0.000133,0.82034,0,0.2405,10,0.5172844246314687,0.2434,0.467341,1.340800499470956,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T16:55:00+00:00,20161021_1655,rrc05,17,0.1983606557377049,0.5415384615384615,0.7142857142857143,23.0,4.872206625491297,10,2.124840439111565,7,20,245,539,-0.046534,0.749541,0,0.24026,9,0.5147774937884187,0.2437,0.467334,1.37607962759718,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T17:00:00+00:00,20161021_1700,rrc05,17,0.1978142076502732,0.5415384615384615,0.7142857142857143,23.0,4.514274385408406,10,1.859367979631571,6,24,251,699,-0.002737,0.786817,0,0.240346,9,0.5146601172160649,0.2441,0.467334,1.274798086282663,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T17:05:00+00:00,20161021_1705,rrc05,17,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.0,4.884414386719951,10,2.021855102392016,7,20,192,675,0.002637,0.836582,0,0.240339,8,0.5128440341705279,0.243,0.467322,1.2121013964844185,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T17:10:00+00:00,20161021_1710,rrc05,17,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,5.060682528238404,9,1.823780655828052,6,24,241,797,0.001273,0.843651,0,0.240623,8,0.513026647339067,0.2433,0.467322,1.204503992102932,14,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
